Accession,Organism_Name,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Genus,Length,Sequence_Type,Nuc_Completeness,Segment,Publications,Geo_Location,Country,USA,Host,Isolation_Source,Collection_Date
KU139601,Orthohantavirus tulaense,"Schmidt,S., Saxenhofer,M., Drewes,S., Schlegel,M., Wanka,K.M., Frank,R., Klimpel,S., von Blanckenhagen,F., Maaz,D., Herden,C., Freise,J., Wolf,R., Stubbe,M., Borkenhagen,P., Ansorge,H., Eccard,J.A., Lang,J., Jourdain,E., Jacob,J., Marianneau,P., Heckel,G., Ulrich,R.G.","Friedrich Loeffler-Institute, Institute of Novel and Emerging Infectious Diseases",Germany,2016-11-28T00:00:00Z,E4_Marv,Orthohantavirus tulaense,Orthohantavirus,663,GenBank,partial,S,1,Germany,Germany,,Microtus arvalis,lung,2012
KU139602,Orthohantavirus tulaense,"Schmidt,S., Saxenhofer,M., Drewes,S., Schlegel,M., Wanka,K.M., Frank,R., Klimpel,S., von Blanckenhagen,F., Maaz,D., Herden,C., Freise,J., Wolf,R., Stubbe,M., Borkenhagen,P., Ansorge,H., Eccard,J.A., Lang,J., Jourdain,E., Jacob,J., Marianneau,P., Heckel,G., Ulrich,R.G.","Friedrich Loeffler-Institute, Institute of Novel and Emerging Infectious Diseases",Germany,2016-11-28T00:00:00Z,S666_13_Marv,Orthohantavirus tulaense,Orthohantavirus,627,GenBank,partial,S,1,Luxembourg,Luxembourg,,Microtus arvalis,lung,2012-09-05
KU139603,Orthohantavirus tulaense,"Schmidt,S., Saxenhofer,M., Drewes,S., Schlegel,M., Wanka,K.M., Frank,R., Klimpel,S., von Blanckenhagen,F., Maaz,D., Herden,C., Freise,J., Wolf,R., Stubbe,M., Borkenhagen,P., Ansorge,H., Eccard,J.A., Lang,J., Jourdain,E., Jacob,J., Marianneau,P., Heckel,G., Ulrich,R.G.","Friedrich Loeffler-Institute, Institute of Novel and Emerging Infectious Diseases",Germany,2016-11-28T00:00:00Z,S667_13_Marv,Orthohantavirus tulaense,Orthohantavirus,627,GenBank,partial,S,1,Luxembourg,Luxembourg,,Microtus arvalis,lung,2012-09-08
KU139604,Orthohantavirus tulaense,"Schmidt,S., Saxenhofer,M., Drewes,S., Schlegel,M., Wanka,K.M., Frank,R., Klimpel,S., von Blanckenhagen,F., Maaz,D., Herden,C., Freise,J., Wolf,R., Stubbe,M., Borkenhagen,P., Ansorge,H., Eccard,J.A., Lang,J., Jourdain,E., Jacob,J., Marianneau,P., Heckel,G., Ulrich,R.G.","Friedrich Loeffler-Institute, Institute of Novel and Emerging Infectious Diseases",Germany,2016-11-28T00:00:00Z,12_3019_Marv,Orthohantavirus tulaense,Orthohantavirus,648,GenBank,partial,S,1,France,France,,Microtus arvalis,lung,2012-09
KU139605,Orthohantavirus tulaense,"Schmidt,S., Saxenhofer,M., Drewes,S., Schlegel,M., Wanka,K.M., Frank,R., Klimpel,S., von Blanckenhagen,F., Maaz,D., Herden,C., Freise,J., Wolf,R., Stubbe,M., Borkenhagen,P., Ansorge,H., Eccard,J.A., Lang,J., Jourdain,E., Jacob,J., Marianneau,P., Heckel,G., Ulrich,R.G.","Friedrich Loeffler-Institute, Institute of Novel and Emerging Infectious Diseases",Germany,2016-11-28T00:00:00Z,Mill123_Marv,Orthohantavirus tulaense,Orthohantavirus,1793,GenBank,partial,S,1,France,France,,Microtus arvalis,lung,2012-09
KU314896,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,NL2007-31,Orthohantavirus puumalaense,Orthohantavirus,1788,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314897,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,Nl2007-25,Orthohantavirus puumalaense,Orthohantavirus,1801,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314898,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,NL2008-343,Orthohantavirus puumalaense,Orthohantavirus,1789,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314899,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,NL2009-753,Orthohantavirus puumalaense,Orthohantavirus,1789,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314900,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,NL2010-1012,Orthohantavirus puumalaense,Orthohantavirus,1789,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314901,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,NL2011-1439,Orthohantavirus puumalaense,Orthohantavirus,1811,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314902,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,NL2008-2,Orthohantavirus puumalaense,Orthohantavirus,1784,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314903,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,NL2008-66,Orthohantavirus puumalaense,Orthohantavirus,274,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314904,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,NL2008-502,Orthohantavirus puumalaense,Orthohantavirus,1806,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314905,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,NL2008-591,Orthohantavirus puumalaense,Orthohantavirus,1806,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314906,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,NL2007-31,Orthohantavirus puumalaense,Orthohantavirus,489,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314907,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,Nl2007-25,Orthohantavirus puumalaense,Orthohantavirus,489,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314908,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,NL2008-343,Orthohantavirus puumalaense,Orthohantavirus,489,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314909,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,NL2009-753,Orthohantavirus puumalaense,Orthohantavirus,489,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314910,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,NL2010-1012,Orthohantavirus puumalaense,Orthohantavirus,489,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314911,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,NL2011-1439,Orthohantavirus puumalaense,Orthohantavirus,489,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314912,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,NL2008-2,Orthohantavirus puumalaense,Orthohantavirus,489,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314913,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,NL2008-66,Orthohantavirus puumalaense,Orthohantavirus,489,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314914,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,NL2008-502,Orthohantavirus puumalaense,Orthohantavirus,489,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314915,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,NL2008-591,Orthohantavirus puumalaense,Orthohantavirus,451,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314916,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,NL2007-31,Orthohantavirus puumalaense,Orthohantavirus,475,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314917,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,Nl2007-25,Orthohantavirus puumalaense,Orthohantavirus,474,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314918,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,NL2008-343,Orthohantavirus puumalaense,Orthohantavirus,475,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314919,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,NL2009-753,Orthohantavirus puumalaense,Orthohantavirus,475,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314920,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,NL2010-1012,Orthohantavirus puumalaense,Orthohantavirus,475,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314921,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,NL2011-1439,Orthohantavirus puumalaense,Orthohantavirus,475,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314922,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,NL2008-2,Orthohantavirus puumalaense,Orthohantavirus,475,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314923,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,NL2008-66,Orthohantavirus puumalaense,Orthohantavirus,475,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314924,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,NL2008-502,Orthohantavirus puumalaense,Orthohantavirus,475,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KU314925,Orthohantavirus puumalaense,"de Vries,A., Vennema,H., Bekker,D.L., Maas,M., Adema,J., Opsteegh,M., van der Giessen,J.W., Reusken,C.B., van der Giessen,J.W.B., Reusken,C.B.E.M.","National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control",Netherlands,2016-10-13T00:00:00Z,NL2008-591,Orthohantavirus puumalaense,Orthohantavirus,475,GenBank,partial,,1,Netherlands,Netherlands,,Myodes glareolus,,
KT893875,Orthohantavirus hantanense,"No,J.S., Song,J.-W.","College of Medicine, Korea University, Microbiology",South Korea,2016-10-07T00:00:00Z,Aa13-2,Orthohantavirus hantanense,Orthohantavirus,305,GenBank,partial,,,South Korea,South Korea,,,,2013-09-12
KT893876,Orthohantavirus hantanense,"No,J.S., Song,J.-W.","College of Medicine, Korea University, Microbiology",South Korea,2016-10-07T00:00:00Z,Aa13-15,Orthohantavirus hantanense,Orthohantavirus,305,GenBank,partial,,,South Korea,South Korea,,,,2013-09-12
KT893877,Orthohantavirus hantanense,"No,J.S., Song,J.-W.","College of Medicine, Korea University, Microbiology",South Korea,2016-10-07T00:00:00Z,Aa13-28,Orthohantavirus hantanense,Orthohantavirus,305,GenBank,partial,,,South Korea,South Korea,,,,2013-09-13
KT893878,Orthohantavirus hantanense,"No,J.S., Song,J.-W.","College of Medicine, Korea University, Microbiology",South Korea,2016-10-07T00:00:00Z,Aa13-29,Orthohantavirus hantanense,Orthohantavirus,305,GenBank,partial,,,South Korea,South Korea,,,,2013-09-13
KT893879,Orthohantavirus hantanense,"No,J.S., Song,J.-W.","College of Medicine, Korea University, Microbiology",South Korea,2016-10-07T00:00:00Z,Aa13-39,Orthohantavirus hantanense,Orthohantavirus,305,GenBank,partial,,,South Korea,South Korea,,,,2013-09-13
KT893880,Orthohantavirus hantanense,"No,J.S., Song,J.-W.","College of Medicine, Korea University, Microbiology",South Korea,2016-10-07T00:00:00Z,Aa14-179,Orthohantavirus hantanense,Orthohantavirus,305,GenBank,partial,,,South Korea,South Korea,,,,2014-09-23
KT893881,Orthohantavirus hantanense,"No,J.S., Song,J.-W.","College of Medicine, Korea University, Microbiology",South Korea,2016-10-07T00:00:00Z,Aa14-187,Orthohantavirus hantanense,Orthohantavirus,305,GenBank,partial,,,South Korea,South Korea,,,,2014-09-23
KT893882,Orthohantavirus hantanense,"No,J.S., Song,J.-W.","College of Medicine, Korea University, Microbiology",South Korea,2016-10-07T00:00:00Z,Aa13-3,Orthohantavirus hantanense,Orthohantavirus,305,GenBank,partial,,,South Korea,South Korea,,,,2013-09-12
KT893883,Orthohantavirus hantanense,"No,J.S., Song,J.-W.","College of Medicine, Korea University, Microbiology",South Korea,2016-10-07T00:00:00Z,Aa13-20,Orthohantavirus hantanense,Orthohantavirus,305,GenBank,partial,,,South Korea,South Korea,,,,2013-09-12
KT893884,Orthohantavirus hantanense,"No,J.S., Song,J.-W.","College of Medicine, Korea University, Microbiology",South Korea,2016-10-07T00:00:00Z,Aa13-26,Orthohantavirus hantanense,Orthohantavirus,305,GenBank,partial,,,South Korea,South Korea,,,,2013-09-13
KT893885,Orthohantavirus hantanense,"No,J.S., Song,J.-W.","College of Medicine, Korea University, Microbiology",South Korea,2016-10-07T00:00:00Z,Aa13-31,Orthohantavirus hantanense,Orthohantavirus,305,GenBank,partial,,,South Korea,South Korea,,,,2013-09-13
KT893886,Orthohantavirus hantanense,"No,J.S., Song,J.-W.","College of Medicine, Korea University, Microbiology",South Korea,2016-10-07T00:00:00Z,Aa14-172,Orthohantavirus hantanense,Orthohantavirus,305,GenBank,partial,,,South Korea,South Korea,,,,2014-09-23
KT893887,Orthohantavirus hantanense,"No,J.S., Song,J.-W.","College of Medicine, Korea University, Microbiology",South Korea,2016-10-07T00:00:00Z,Aa14-184,Orthohantavirus hantanense,Orthohantavirus,305,GenBank,partial,,,South Korea,South Korea,,,,2014-09-23
KT893888,Orthohantavirus hantanense,"No,J.S., Song,J.-W.","College of Medicine, Korea University, Microbiology",South Korea,2016-10-07T00:00:00Z,Aa14-190,Orthohantavirus hantanense,Orthohantavirus,305,GenBank,partial,,,South Korea,South Korea,,,,2014-09-23
KT893889,Orthohantavirus hantanense,"No,J.S., Song,J.-W.","College of Medicine, Korea University, Microbiology",South Korea,2016-10-07T00:00:00Z,Aa14-266,Orthohantavirus hantanense,Orthohantavirus,305,GenBank,partial,,,South Korea,South Korea,,,,2014-11-04
KT893890,Orthohantavirus hantanense,"No,J.S., Song,J.-W.","College of Medicine, Korea University, Microbiology",South Korea,2016-10-07T00:00:00Z,Aa14-272,Orthohantavirus hantanense,Orthohantavirus,305,GenBank,partial,,,South Korea,South Korea,,,,2014-11-04
KT893891,Orthohantavirus hantanense,"No,J.S., Song,J.-W.","College of Medicine, Korea University, Microbiology",South Korea,2016-10-07T00:00:00Z,Aa14-362,Orthohantavirus hantanense,Orthohantavirus,305,GenBank,partial,,,South Korea,South Korea,,,,2014-11-14
KT893892,Orthohantavirus hantanense,"No,J.S., Song,J.-W.","College of Medicine, Korea University, Microbiology",South Korea,2016-10-07T00:00:00Z,Aa14-368,Orthohantavirus hantanense,Orthohantavirus,305,GenBank,partial,,,South Korea,South Korea,,,,2014-11-14
KT893893,Orthohantavirus hantanense,"No,J.S., Song,J.-W.","College of Medicine, Korea University, Microbiology",South Korea,2016-10-07T00:00:00Z,Aa14-386,Orthohantavirus hantanense,Orthohantavirus,305,GenBank,partial,,,South Korea,South Korea,,,,2014-11-14
KT893894,Orthohantavirus hantanense,"No,J.S., Song,J.-W.","College of Medicine, Korea University, Microbiology",South Korea,2016-10-07T00:00:00Z,Aa14-404,Orthohantavirus hantanense,Orthohantavirus,305,GenBank,partial,,,South Korea,South Korea,,,,2014-11-21
KT893895,Orthohantavirus hantanense,"No,J.S., Song,J.-W.","College of Medicine, Korea University, Microbiology",South Korea,2016-10-07T00:00:00Z,Aa14-423,Orthohantavirus hantanense,Orthohantavirus,305,GenBank,partial,,,South Korea,South Korea,,,,2014-11-21
KT893896,Orthohantavirus hantanense,"No,J.S., Song,J.-W.","College of Medicine, Korea University, Microbiology",South Korea,2016-10-07T00:00:00Z,Aa14-437,Orthohantavirus hantanense,Orthohantavirus,305,GenBank,partial,,,South Korea,South Korea,,,,2014-11-21
