Accession,Organism_Name,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Genus,Length,Sequence_Type,Nuc_Completeness,Segment,Publications,Geo_Location,Country,USA,Host,Isolation_Source,Collection_Date
MK192286,Mammarenavirus wenzhouense,"Wang,J., Yang,X., Wang,L., Shi,Z., Zhang,Y.","Dali University, School of Public Health",China,2019-11-30T00:00:00Z,WENV/Rn2017YM33,Mammarenavirus wenzhouense,Mammarenavirus,570,GenBank,partial,,,China,China,,Rattus norvegicus,,2017
MK192287,Mammarenavirus wenzhouense,"Wang,J., Yang,X., Wang,L., Shi,Z., Zhang,Y.","Dali University, School of Public Health",China,2019-11-30T00:00:00Z,WENV/Rn2017YM35,Mammarenavirus wenzhouense,Mammarenavirus,576,GenBank,partial,,,China,China,,Rattus norvegicus,,2017
MK192288,Mammarenavirus wenzhouense,"Wang,J., Yang,X., Wang,L., Shi,Z., Zhang,Y.","Dali University, School of Public Health",China,2019-11-30T00:00:00Z,WENV/Rn2017YM48,Mammarenavirus wenzhouense,Mammarenavirus,564,GenBank,partial,,,China,China,,Rattus norvegicus,,2017
MK192289,Mammarenavirus wenzhouense,"Wang,J., Yang,X., Wang,L., Shi,Z., Zhang,Y.","Dali University, School of Public Health",China,2019-11-30T00:00:00Z,WENV/Rn2017YM49,Mammarenavirus wenzhouense,Mammarenavirus,573,GenBank,partial,,,China,China,,Rattus norvegicus,,2017
MK192290,Mammarenavirus wenzhouense,"Wang,J., Yang,X., Wang,L., Shi,Z., Zhang,Y.","Dali University, School of Public Health",China,2019-11-30T00:00:00Z,WENV/Rn2017YM50,Mammarenavirus wenzhouense,Mammarenavirus,564,GenBank,partial,,,China,China,,Rattus norvegicus,,2017
MK192291,Mammarenavirus wenzhouense,"Wang,J., Yang,X., Wang,L., Shi,Z., Zhang,Y.","Dali University, School of Public Health",China,2019-11-30T00:00:00Z,WENV/Rn2017YM68,Mammarenavirus wenzhouense,Mammarenavirus,573,GenBank,partial,,,China,China,,Rattus norvegicus,,2017
MK192292,Mammarenavirus wenzhouense,"Wang,J., Yang,X., Wang,L., Shi,Z., Zhang,Y.","Dali University, School of Public Health",China,2019-11-30T00:00:00Z,WENV/Rn2017YM77,Mammarenavirus wenzhouense,Mammarenavirus,573,GenBank,partial,,,China,China,,Rattus norvegicus,,2017
MK192293,Mammarenavirus wenzhouense,"Wang,J., Yang,X., Wang,L., Shi,Z., Zhang,Y.","Dali University, School of Public Health",China,2019-11-30T00:00:00Z,WENV/Rn2017YM78,Mammarenavirus wenzhouense,Mammarenavirus,561,GenBank,partial,,,China,China,,Rattus norvegicus,,2017
MK656390,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3604,Mammarenavirus lassaense,Mammarenavirus,6630,GenBank,partial,L,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-08-28
MK656391,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3609,Mammarenavirus lassaense,Mammarenavirus,6633,GenBank,partial,L,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-08-28
MK656392,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3625,Mammarenavirus lassaense,Mammarenavirus,6624,GenBank,partial,L,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-08-29
MK656393,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3629,Mammarenavirus lassaense,Mammarenavirus,6624,GenBank,partial,L,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-08-29
MK656394,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3630,Mammarenavirus lassaense,Mammarenavirus,6627,GenBank,partial,L,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-08-29
MK656395,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_R124,Mammarenavirus lassaense,Mammarenavirus,6627,GenBank,partial,L,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2013-08-20
MK656396,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_R132,Mammarenavirus lassaense,Mammarenavirus,6633,GenBank,partial,L,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2013-08-22
MK656397,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_CIV139,Mammarenavirus lassaense,Mammarenavirus,6633,GenBank,partial,L,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2013-08-22
MK656398,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3706,Mammarenavirus lassaense,Mammarenavirus,6633,GenBank,partial,L,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-09-07
MK656399,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3713,Mammarenavirus lassaense,Mammarenavirus,6630,GenBank,partial,L,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-09-07
MK656400,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3715,Mammarenavirus lassaense,Mammarenavirus,6630,GenBank,partial,L,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-09-07
MK656401,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3523,Mammarenavirus lassaense,Mammarenavirus,6621,GenBank,partial,L,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-08-24
MK656402,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3711,Mammarenavirus lassaense,Mammarenavirus,6630,GenBank,partial,L,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-09-07
MK656403,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3604,Mammarenavirus lassaense,Mammarenavirus,291,GenBank,partial,L,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-08-28
MK656404,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3609,Mammarenavirus lassaense,Mammarenavirus,243,GenBank,partial,L,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-08-28
MK656405,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3625,Mammarenavirus lassaense,Mammarenavirus,291,GenBank,partial,L,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-08-29
MK656406,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3629,Mammarenavirus lassaense,Mammarenavirus,291,GenBank,partial,L,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-08-29
MK656407,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3630,Mammarenavirus lassaense,Mammarenavirus,288,GenBank,partial,L,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-08-29
MK656408,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_R124,Mammarenavirus lassaense,Mammarenavirus,267,GenBank,partial,L,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2013-08-20
MK656409,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_R132,Mammarenavirus lassaense,Mammarenavirus,243,GenBank,partial,L,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2013-08-22
MK656410,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_CIV139,Mammarenavirus lassaense,Mammarenavirus,279,GenBank,partial,L,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2013-08-22
MK656411,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3706,Mammarenavirus lassaense,Mammarenavirus,297,GenBank,partial,L,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-09-07
MK656412,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3713,Mammarenavirus lassaense,Mammarenavirus,297,GenBank,partial,L,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-09-07
MK656413,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3715,Mammarenavirus lassaense,Mammarenavirus,294,GenBank,partial,L,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-09-07
MK656414,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3604,Mammarenavirus lassaense,Mammarenavirus,1473,GenBank,partial,S,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-08-28
MK656415,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3609,Mammarenavirus lassaense,Mammarenavirus,1419,GenBank,partial,S,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-08-28
MK656416,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3625,Mammarenavirus lassaense,Mammarenavirus,1473,GenBank,partial,S,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-08-29
MK656417,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3629,Mammarenavirus lassaense,Mammarenavirus,1419,GenBank,partial,S,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-08-29
MK656418,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3630,Mammarenavirus lassaense,Mammarenavirus,1473,GenBank,partial,S,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-08-29
MK656419,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_R124,Mammarenavirus lassaense,Mammarenavirus,1473,GenBank,partial,S,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2013-08-20
MK656420,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_R132,Mammarenavirus lassaense,Mammarenavirus,1473,GenBank,partial,S,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2013-08-22
MK656421,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_CIV139,Mammarenavirus lassaense,Mammarenavirus,1473,GenBank,partial,S,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2013-08-22
MK656422,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3523,Mammarenavirus lassaense,Mammarenavirus,1419,GenBank,partial,S,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-08-24
MK656423,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3706,Mammarenavirus lassaense,Mammarenavirus,1428,GenBank,partial,S,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-09-07
MK656424,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3711,Mammarenavirus lassaense,Mammarenavirus,1428,GenBank,partial,S,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-09-07
MK656425,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3713,Mammarenavirus lassaense,Mammarenavirus,1473,GenBank,partial,S,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-09-07
MK656426,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3715,Mammarenavirus lassaense,Mammarenavirus,1473,GenBank,partial,S,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-09-07
MK656427,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3604,Mammarenavirus lassaense,Mammarenavirus,1707,GenBank,partial,S,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-08-28
MK656428,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3609,Mammarenavirus lassaense,Mammarenavirus,1707,GenBank,partial,S,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-08-28
MK656429,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3625,Mammarenavirus lassaense,Mammarenavirus,1707,GenBank,partial,S,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-08-29
MK656430,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3629,Mammarenavirus lassaense,Mammarenavirus,1707,GenBank,partial,S,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-08-29
MK656431,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3630,Mammarenavirus lassaense,Mammarenavirus,1707,GenBank,partial,S,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-08-29
MK656432,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_R124,Mammarenavirus lassaense,Mammarenavirus,1707,GenBank,partial,S,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2013-08-20
MK656433,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_R132,Mammarenavirus lassaense,Mammarenavirus,1707,GenBank,partial,S,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2013-08-22
MK656434,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_CIV139,Mammarenavirus lassaense,Mammarenavirus,1707,GenBank,partial,S,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2013-08-22
MK656435,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3523,Mammarenavirus lassaense,Mammarenavirus,1707,GenBank,partial,S,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-08-24
MK656436,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3706,Mammarenavirus lassaense,Mammarenavirus,1707,GenBank,partial,S,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-09-07
MK656437,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3711,Mammarenavirus lassaense,Mammarenavirus,1707,GenBank,partial,S,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-09-07
MK656438,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3713,Mammarenavirus lassaense,Mammarenavirus,1707,GenBank,partial,S,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-09-07
MK656439,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3715,Mammarenavirus lassaense,Mammarenavirus,1707,GenBank,partial,S,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-09-07
MK656440,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3711,Mammarenavirus lassaense,Mammarenavirus,257,GenBank,partial,L,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-09-07
MK656441,Mammarenavirus lassaense,"Escalera-Zamudio,M., Kouadio,L., Matranga,C.B., du Plessis,L., Theze,J., Pybus,O.G., Calvignac-Spencer,S., Leendertz,F.H.","The University of Oxford, Zoology",United Kingdom,2019-09-30T00:00:00Z,LASV_3523,Mammarenavirus lassaense,Mammarenavirus,285,GenBank,partial,L,,Cote d'Ivoire,Cote d'Ivoire,,Mastomys,tissue,2015-08-24
MP226840,Lassa mammarenavirus,"HEWSON,R., DOWALL,S., KENNEDY,E.",,,2019-09-14T00:00:00Z,,Lassa mammarenavirus,Mammarenavirus,1710,GenBank,partial,,,,,,,,
